codigo_cie;codigo_inep;nome_escola;nome_municipio;DS_LATITUDE;DS_LONGITUDE;IDESP_AI_18;IDESP_AF_18;IDESP_EM_18;saresp3EF_Mat;saresp3EF_LP;saresp5EF_Mat;saresp5EF_LP;saresp9EF_Mat;saresp9EF_LP;saresp3EM_Mat;saresp3EM_LP;NO_CATEGORIA;NO_DEPENDENCIA;MEDIA_ALUNOS_TURMA_AI;MEDIA_ALUNOS_TURMA_AF;MEDIA_ALUNOS_TURMA_EM;INSE;COMPLEXIDADE_ESCOLAR;REGULARIDADE_DOCENTE;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AI_CAT_6;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;FUN_AF_CAT_6;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5;MED_CAT_6;NUM_Diretores_2014a2019;Sexo_Diretor;Faixa_Etaria_Diretor;TX_RESP_Q004;TX_RESP_Q006;TX_RESP_Q008;TX_RESP_Q010;TX_RESP_Q014;TX_RESP_Q015;TX_RESP_Q016;TX_RESP_Q017;TX_RESP_Q018;TX_RESP_Q019;TX_RESP_Q026;TX_RESP_Q027;TX_RESP_Q028;TX_RESP_Q032;TX_RESP_Q037;TX_RESP_Q038;TX_RESP_Q039;TX_RESP_Q040;TX_RESP_Q041;TX_RESP_Q042;TX_RESP_Q043;TX_RESP_Q044;TX_RESP_Q045;TX_RESP_Q046;TX_RESP_Q047;TX_RESP_Q048;TX_RESP_Q049;TX_RESP_Q050;TX_RESP_Q051;TX_RESP_Q052;TX_RESP_Q053;TX_RESP_Q054;TX_RESP_Q055;TX_RESP_Q077;TX_RESP_Q078;TX_RESP_Q079;TX_RESP_Q080;TX_RESP_Q086;TEM_GREMIO;PEI;ETI;TX_RESP_Q067;TX_RESP_Q068;TX_RESP_Q069;TX_RESP_Q070;TX_RESP_Q071;TX_RESP_Q072;TX_RESP_Q073;TX_RESP_Q074;TX_RESP_Q075;TX_RESP_Q076;TX_RESP_Q081;TX_RESP_Q082;TX_RESP_Q083;TX_RESP_Q084;TX_RESP_Q085;TX_RESP_Q090;TX_RESP_Q091;TX_RESP_Q092;TX_RESP_Q093;TX_RESP_Q094;TX_RESP_Q095;TX_RESP_Q096;TX_RESP_Q097;TX_RESP_Q098;TX_RESP_Q099;TX_RESP_Q100;TX_RESP_Q101;TX_RESP_Q102;TX_RESP_Q103;TX_RESP_Q104;TX_RESP_Q105;TX_RESP_Q106;TX_RESP_Q107;TX_RESP_Q108
910867;35910867;ANTONIO FRANCISCO PAVANELLO PROFESSOR;SANTO ANDRE;-23,69806;-46,53137;NULL;3,82;NULL;NULL;NULL;NULL;NULL;264,1;253,6;NULL;NULL;Urbana;Estadual;NULL;34,3;NULL;2,23;Nível 3;2,8;0;0;0;0;0;0;0;20;10;65;5;0;0;0;0;0;0;0;12;Feminino;55mais;D;B;C;H;A;E;G;C;G;B;B;E;D;H;C;D;C;H;D;D;B;D;D;D;D;D;B;D;B;C;B;B;A;B;A;A;A;B;NULL;Não;Não;A;B;C;A;B;A;B;A;B;C;A;A;B;B;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;A;B;B;B
910879;35910879;LEA APARECIDA DE OLIVEIRA VEREADORA;MAUA;-23,6941;-46,446;6,92;NULL;NULL;250,9;219,9;254,5;235,2;NULL;NULL;NULL;NULL;Urbana;Estadual;25,3;NULL;NULL;4,86;Nível 2;2,9;26;33,3;7,4;22,2;7,4;3,7;0;0;0;0;0;0;0;0;0;0;0;0;16;Feminino;55mais;D;B;C;J;A;H;F;E;G;A;B;E;E;F;C;B;C;H;B;B;B;D;D;D;D;D;B;B;C;D;C;A;A;B;A;A;A;B;NULL;Não;Não;D;B;A;A;A;A;A;A;A;A;A;A;B;B;A;B;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;A;B;A
910880;35910880;MARIA THEREZINHA JORGE AMORIM;MAUA;-23,6566;-46,434;5,62;NULL;NULL;210,2;207,8;224,6;218,6;NULL;NULL;NULL;NULL;Urbana;Estadual;30,6;NULL;NULL;5,31;Nível 2;3,1;0;66,7;0;33,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;Feminino;De50a54;D;B;C;H;A;H;E;D;G;B;B;E;C;H;C;C;A;H;C;D;B;D;C;C;C;C;A;B;B;D;B;B;A;B;B;A;A;B;NULL;Não;Não;C;C;A;A;A;A;D;D;B;B;A;A;B;B;A;A;A;B;B;A;B;B;B;B;B;A;A;A;A;A;A;A;A;A
911033;35911033;HENRIQUE DE SOUZA FILHO HENFIL;SAO PAULO;-23,64752;-46,59382;6,34;NULL;NULL;203,5;194;241,6;227,1;NULL;NULL;NULL;NULL;Urbana;Estadual;28,3;NULL;NULL;3,33;Nível 2;2,7;6,1;50;6,3;25;6,3;6,3;0;0;0;0;0;0;0;0;0;0;0;0;12;Masculino;55mais;;B;C;G;D;G;;A;F;B;A;;C;H;E;A;A;H;D;D;B;C;D;D;D;D;A;B;B;B;A;A;A;B;A;A;A;B;NULL;Não;Não;B;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;A;B;B;A;A;B;B;B;B
911069;35911069;DINAH DE MORAES E SEIXAS PROFESSORA;PEDERNEIRAS;-22,324;-48,8002;NULL;3,42;2,53;NULL;NULL;NULL;NULL;257,6;247,7;277,8;280,6;Urbana;Estadual;NULL;30,8;32;6,31;Nível 5;3,6;0;0;0;0;0;0;0;3,5;0;55,2;17,2;24,1;0;0;3;39,4;36,4;21,2;16;Feminino;De50a54;D;B;C;J;A;F;F;E;G;B;B;E;E;H;C;A;D;B;D;D;B;C;D;D;D;D;C;C;C;C;C;B;B;B;A;A;A;B;NULL;Não;Não;C;A;B;D;B;A;D;C;C;D;A;A;B;A;A;A;A;B;B;B;B;B;B;B;B;A;A;A;B;A;A;A;B;A
911112;35911112;LAVINIA RIBEIRO ARANHA PROFESSORA;VARZEA PAULISTA;-23,2347;-46,8423;NULL;4,31;2,69;NULL;NULL;NULL;NULL;267,4;268,7;276,6;276,6;Urbana;Estadual;NULL;30,4;27,4;4,75;Nível 4;2,5;0;0;0;0;0;0;0;6,1;31,3;50;6,3;6,3;0;14,4;21,4;57,1;7,1;0;44;Feminino;De50a54;H;B;A;J;G;F;D;B;G;B;B;E;B;F;E;A;A;B;D;D;B;C;C;C;C;C;A;C;B;C;C;B;B;B;A;A;A;B;NULL;Não;Não;D;D;D;B;D;B;D;B;D;B;A;A;B;B;A;A;B;A;B;B;B;B;A;B;B;A;A;A;A;A;A;A;A;A
911148;35911148;OSCAR DE ALMEIDA PROFESSOR;RIO CLARO;-22,5016;-47,58598;NULL;3,86;NULL;NULL;NULL;NULL;NULL;256,3;262,2;NULL;NULL;Urbana;Estadual;NULL;24,3;10,7;4,69;Nível 3;2,8;0;0;0;0;0;0;0;0;0;63,6;18,2;18,2;0;0;0;63,6;27,3;9,1;0;Feminino;De40a49;H;B;A;H;C;H;C;C;G;B;B;E;D;H;C;A;F;B;D;D;B;D;D;D;D;D;A;C;C;C;C;B;C;A;A;A;A;B;NULL;Não;Não;C;B;D;D;C;A;B;B;A;B;A;A;B;A;A;B;A;B;B;B;B;B;B;B;B;B;A;A;B;A;A;B;B;A
911215;35911215;JOAQUIM RODRIGUES FILHO PROFESSOR;PRESIDENTE EPITACIO;-21,76354;-52,12097;4,56;NULL;NULL;209,6;183,8;220,3;198,6;NULL;NULL;NULL;NULL;Urbana;Estadual;23,5;NULL;NULL;7,52;Nível 2;2,1;37,4;12,5;12,5;18,8;12,5;6,3;0;0;0;0;0;0;0;0;0;0;0;0;28;Feminino;De30a29;D;D;E;F;C;E;A;A;F;A;B;A;B;H;C;A;E;B;B;D;B;C;C;C;C;C;B;A;B;B;B;B;B;B;A;A;A;B;NULL;Não;Não;A;A;B;A;A;A;A;A;B;B;A;A;A;B;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;A
911252;35911252;ADELINA PASQUINO CASSIS PROFA;FRANCA;-20,5135;-47,3712;NULL;4,36;2,2;NULL;NULL;NULL;NULL;278,1;262,9;281,7;261,3;Urbana;Estadual;NULL;35,8;37,8;4,14;Nível 4;3,2;0;0;0;0;0;0;0;11,6;15,4;53,8;7,7;11,5;0;0;7,1;50;28,6;14,3;20;Feminino;De40a49;F;B;A;F;G;F;F;B;E;B;B;C;A;H;C;B;A;H;D;E;B;C;C;C;C;C;A;B;C;C;B;B;B;B;A;A;A;B;NULL;Não;Não;A;B;A;B;A;A;B;B;A;B;A;A;B;A;A;B;A;B;B;B;B;B;B;B;B;A;A;A;A;A;A;A;A;A
911264;35911264;ISRAEL NICEUS MOREIRA PROF;FRANCA;-20,52896;-47,44002;NULL;3,29;2,93;NULL;NULL;NULL;NULL;255,8;243,2;285,1;284,2;Urbana;Estadual;NULL;30,5;33,7;4,32;Nível 4;2,4;0;0;0;0;0;0;0;4,5;21,7;39,1;30,4;4,3;0;0;13,6;59,1;18,2;9,1;24;Masculino;De30a29;H;D;C;H;C;F;A;A;E;B;A;A;D;H;E;A;F;B;D;D;B;C;C;C;D;D;B;C;B;C;B;D;C;B;A;A;A;B;NULL;Não;Não;A;A;B;A;A;A;C;B;B;B;A;A;B;A;A;A;A;B;B;A;B;B;B;B;B;A;A;A;A;A;A;A;A;A
911288;35911288;JOSE RICARDO PUCCI PROF;FRANCA;-20,4949;-47,419;6,03;NULL;NULL;203;196;233,3;229,3;NULL;NULL;NULL;NULL;Urbana;Estadual;23,7;NULL;NULL;5,53;Nível 1;2,3;16;8;40;28;8;0;0;0;0;0;0;0;0;0;0;0;0;0;24;Feminino;55mais;;B;C;J;A;G;E;C;G;B;B;E;C;F;D;A;D;H;D;D;B;;D;D;D;D;D;;;D;D;D;C;B;A;A;A;B;NULL;Não;Sim;C;A;A;A;A;A;A;A;A;B;A;A;B;B;A;A;A;B;B;B;B;B;B;B;B;A;A;A;A;A;A;A;A;A
911306;35911306;ROSANGELA BASILE PROFESSORA;RIBEIRAO PRETO;-21,20148;-47,85457;5,55;NULL;NULL;194,9;162,4;227,3;221,5;NULL;NULL;NULL;NULL;Urbana;Estadual;28,4;NULL;NULL;7,1;Nível 2;2,9;14,2;20;20;40;2,9;2,9;0;0;0;0;0;0;0;0;0;0;0;0;28;Feminino;55mais;D;B;C;F;A;E;E;C;G;A;B;A;C;H;C;B;C;B;C;D;B;D;D;D;D;D;B;B;B;C;B;C;B;B;A;A;A;B;NULL;Não;Não;C;A;A;A;A;A;B;B;A;B;A;A;B;B;B;B;A;B;B;A;B;B;B;A;B;B;A;A;B;A;B;A;B;A
911331;35911331;JARDIM SAO JOAO;PERUIBE;-24,30453;-46,98924;NULL;4,25;3,33;NULL;NULL;NULL;NULL;274,2;264,5;301,3;299,6;Urbana;Estadual;NULL;34,7;34,8;3,94;Nível 4;2,9;0;0;0;0;0;0;0;0;7,7;76,9;7,7;7,7;0;0;10;75;15;0;16;Feminino;De40a49;G;B;C;G;G;G;D;D;G;B;B;E;D;F;E;C;C;B;C;C;B;C;D;C;C;C;B;C;B;B;B;B;B;B;A;A;A;B;NULL;Não;Não;C;C;B;A;C;A;B;B;A;B;A;B;B;B;A;A;A;B;B;B;B;A;A;B;B;A;A;A;B;A;A;A;B;A
911392;35911392;JOAQUIM DE MOURA CANDELARIA PROFESSOR;SAO JOSE DOS CAMPOS;-23,25665;-45,90932;NULL;3,24;2,35;NULL;NULL;NULL;NULL;250,7;246,5;271,8;275,5;Urbana;Estadual;NULL;28,7;30,2;3,95;Nível 5;2,6;0;0;0;0;0;0;0;0;4,9;57,1;19;19;0;8,8;11,8;47,1;23,5;8,8;32;Feminino;De50a54;H;B;B;H;C;F;B;B;G;B;A;A;D;F;C;A;D;B;C;C;B;C;B;D;C;C;B;B;A;D;B;A;B;A;A;A;A;B;NULL;Não;Não;C;B;A;A;B;A;B;C;A;C;A;A;B;B;A;A;A;B;A;B;B;B;A;A;B;A;A;A;A;A;A;B;B;A
911446;35911446;IRIA BARBIERI VITA PROFESSORA;MIRASSOL;-20,8253;-49,499;NULL;3,35;2,59;NULL;NULL;NULL;NULL;261,3;250,4;277,4;279;Urbana;Estadual;NULL;30,1;27,5;4,94;Nível 4;3,1;0;0;0;0;0;0;0;6,9;20,7;44,8;13,8;13,8;0;0;14,8;59,3;11,1;14,8;16;Feminino;55mais;;B;A;J;A;F;F;E;G;B;B;E;D;F;C;B;A;H;C;C;B;C;B;C;B;B;B;B;B;B;B;B;A;A;A;A;A;B;NULL;Não;Não;B;C;B;B;B;A;B;B;B;C;A;A;B;B;A;A;A;B;B;B;B;A;A;A;B;A;A;A;A;A;A;A;A;A
911537;35911537;DILSON FUNARO MINISTRO;SAO PAULO;-23,4557;-46,6534;3,72;2,44;1,59;201,7;172,9;195,4;189;238,6;239,1;259,6;272,6;Urbana;Estadual;28,8;26,1;24,8;6,05;Nível 6;3;0;22,2;22,2;50;5,6;0;4,7;0;9,5;38,1;42,9;4,8;0;0;16,7;27,8;44,4;11,1;40;Masculino;55mais;H;B;A;H;G;H;B;B;G;B;B;B;C;F;E;C;F;B;C;C;B;D;B;C;D;C;B;B;B;B;B;A;A;B;A;A;A;B;NULL;Não;Não;C;B;B;A;A;A;D;C;A;A;A;A;B;B;A;A;A;B;B;B;B;B;A;B;B;A;A;A;B;A;A;B;B;A
911616;35911616;COMUNIDADE NOSSA SENHORA APARECIDA;PROMISSAO;-21,33108;-49,7918;5,74;3,69;3,62;NULL;NULL;238,5;215,9;254,9;261,7;291,6;306,3;Rural;Estadual;NULL;19;16;6,21;Nível 5;3;0;0;0;0;0;0;0;0;6,2;37,5;37,5;18,8;4,5;0;4,5;36,4;36,4;18,2;24;Masculino;De50a54;H;B;C;I;G;G;D;D;G;B;B;E;D;H;C;A;D;H;C;D;A;C;C;C;C;C;B;B;B;B;B;B;B;A;A;A;A;B;NULL;Não;Não;A;C;A;A;A;A;C;A;A;A;A;A;B;B;A;A;A;B;B;B;B;A;B;A;B;A;A;A;A;A;A;B;B;A
911677;35911677;FABIO HACL PINOLA PROF;NAZARE PAULISTA;-23,15974;-46,39444;NULL;3,59;4,22;NULL;NULL;NULL;NULL;256,8;249,9;314,9;309,1;Urbana;Estadual;NULL;31,1;23;5,72;Nível 2;3,3;0;0;0;0;0;0;0;6,7;80;13,3;0;0;0;14,3;71,4;14,3;0;0;12;Feminino;De50a54;D;B;A;K;A;E;G;G;G;B;B;E;E;H;C;C;F;H;D;D;B;C;C;C;C;B;B;B;B;C;B;B;B;B;A;A;A;B;NULL;Sim;Não;B;A;A;A;B;A;A;B;A;B;A;A;B;B;A;B;A;B;B;B;B;B;B;B;B;A;A;A;A;A;A;A;A;A
911744;35911744;ROSINA FRAZATTO DOS SANTOS PROFESSORA;CAMPINAS;-22,93782;-47,13543;5,21;NULL;NULL;198,5;183,6;210,6;217,7;NULL;NULL;NULL;NULL;Urbana;Estadual;32,2;NULL;NULL;7,22;Nível 2;2,5;3,5;48,3;10,3;34,5;0;3,4;0;0;0;0;0;0;0;0;0;0;0;0;12;Feminino;De30a29;D;B;B;H;C;E;D;B;F;B;B;E;B;F;C;C;D;I;D;D;B;D;D;D;D;D;D;C;C;D;D;D;C;B;A;A;A;B;NULL;Não;Não;C;B;A;A;A;A;B;B;A;C;A;A;B;B;A;A;A;B;B;B;B;B;B;B;B;A;A;A;A;A;A;A;A;A
911860;35911860;RIBEIRINHOS;ROSANA;-22,45038;-52,6974;7;4,17;1,82;269,7;235,5;288,5;223,9;285,2;252,6;279,6;248,1;Rural;Estadual;6,6;12,8;10,3;6,78;Nível 4;2,1;42,8;0;14,3;14,3;28,6;0;0;0;0;60;30;10;0;12,5;0;50;37,5;0;56;Feminino;De40a49;H;B;B;I;G;G;A;A;F;B;B;E;D;F;C;A;A;B;D;D;B;D;D;D;D;D;D;D;D;D;D;D;C;B;A;A;A;B;NULL;Não;Não;A;A;B;B;B;A;A;A;A;A;A;A;B;B;A;A;B;B;B;B;B;A;A;B;B;A;A;A;A;A;A;A;A;A
911896;35911896;GUERINO VEDOATO;MATAO;-21,592;-48,3569;8,49;NULL;NULL;229,2;201,5;282,7;257,2;NULL;NULL;NULL;NULL;Urbana;Estadual;30,5;NULL;NULL;3,92;Nível 2;3,2;0;60;4;28;8;0;0;0;0;0;0;0;0;0;0;0;0;0;12;Feminino;De40a49;D;D;C;G;A;G;D;D;G;B;B;E;C;H;C;B;A;H;B;D;B;D;D;D;D;D;D;D;C;D;D;C;C;B;A;A;A;B;NULL;Não;Não;A;A;A;A;A;A;A;A;A;A;A;A;B;B;A;B;B;B;B;B;B;B;B;B;B;A;A;A;A;A;A;A;A;A
912013;35912013;JULIA RIBEIRO BRETAS PROFA;APIAI;-24,46565;-48,93068;4,83;4,58;2,44;193,2;182,1;206,1;210,5;275,4;271,7;278,6;277;Rural;Estadual;24,3;25,8;17,7;9,1;Nível 4;2,7;14,2;28,6;0;14,3;42,9;0;0;0;0;44,5;44,4;11,1;0;0;20;60;20;0;48;Masculino;55mais;D;B;C;J;A;F;E;A;G;A;B;E;D;H;E;A;F;B;D;D;B;D;D;D;D;C;C;B;B;B;B;B;B;A;A;A;A;B;NULL;Não;Não;A;C;A;A;A;A;C;A;A;A;A;A;A;B;A;B;A;B;B;B;B;B;B;B;B;A;B;A;B;A;B;B;B;A
912037;35912037;MARIA BERNARDETI FERNANDES RODRIGUES PROFA;ITAPIRAPUA PAULISTA;-24,49183;-49,22681;NULL;2,57;3,47;NULL;NULL;NULL;NULL;234,8;239,7;297,6;285,9;Rural;Estadual;NULL;20,5;17;9,2;Nível 3;2,6;0;0;0;0;0;0;0;0;0;75;12,5;12,5;0;9,1;0;72,7;9,1;9,1;0;Feminino;De40a49;G;B;C;H;C;E;D;D;E;B;B;E;D;F;A;A;A;H;D;D;B;C;C;C;C;C;B;B;B;B;B;B;B;B;A;A;A;B;NULL;Não;Não;B;A;A;D;A;A;A;B;A;B;A;B;B;B;A;B;A;B;B;B;B;B;B;B;B;A;A;A;B;A;A;A;B;A
912086;35912086;ROMEU ALBERTI DOM;RIBEIRAO PRETO;-21,13963;-47,82982;NULL;3,71;1,76;NULL;NULL;NULL;NULL;268,9;259;276,1;271;Urbana;Estadual;NULL;29,5;33,9;3,08;Nível 6;2,8;0;0;0;0;0;0;0;4,2;0;45,8;33,3;16,7;0;3,4;6,9;62,1;13,8;13,8;16;Masculino;De40a49;;B;D;H;C;G;C;B;G;B;B;E;D;F;C;A;D;B;C;C;B;D;C;C;C;C;A;B;B;C;B;B;A;A;A;A;B;B;NULL;Não;Não;D;D;C;C;C;A;C;C;;C;A;A;B;B;A;B;A;B;B;B;B;A;A;A;B;A;A;A;A;A;A;A;A;A
912098;35912098;EDDA CARDOZO DE SOUZA MARCUSSI;SAO JOAQUIM DA BARRA;-20,60085;-47,87592;NULL;2,31;1,82;NULL;NULL;NULL;NULL;239,9;224,1;260;263,9;Urbana;Estadual;NULL;30,8;35,6;5,02;Nível 4;2,7;0;0;0;0;0;0;0;2,7;10,8;62,2;10,8;13,5;0;9,1;12,1;57,6;12,1;9,1;16;Masculino;De40a49;F;B;A;I;G;H;B;B;G;A;B;E;D;H;C;A;D;I;D;D;B;D;C;D;D;D;B;B;B;C;B;B;B;B;A;A;A;B;NULL;Não;Não;A;A;A;A;A;A;A;A;A;A;A;A;B;B;A;A;A;B;A;B;B;A;A;A;B;A;A;A;A;A;A;A;A;A
912177;35912177;HERACLIDES BATALHA DE CAMARGO DESEMBARGADOR;MOGI DAS CRUZES;-23,60423;-46,2486;NULL;3,48;NULL;NULL;NULL;NULL;NULL;250,5;250,2;NULL;NULL;Urbana;Estadual;NULL;31,5;NULL;5,78;Nível 3;3,4;0;0;0;0;0;0;0;10;25;45;15;5;0;0;0;0;0;0;22;Feminino;De50a54;D;B;C;J;A;G;E;E;G;B;B;E;E;H;C;A;D;B;D;D;B;D;C;C;C;C;B;B;B;B;B;A;B;A;A;A;A;B;NULL;Não;Não;C;A;A;A;B;A;A;A;A;B;A;A;B;B;A;B;A;B;B;B;B;B;B;B;B;A;A;A;A;A;A;A;A;A
912190;35912190;PAULO TAPAJOS;MOGI DAS CRUZES;-23,6769;-46,0935;4,78;4,02;NULL;158,9;152,2;208,9;198,4;260,9;261,2;NULL;NULL;Rural;Estadual;17,7;16;NULL;6,54;Nível 3;1,6;57,1;0;14,3;28,6;0;0;0;14,3;14,3;71,4;0;0;0;0;0;0;0;0;18;Feminino;De50a54;D;B;C;I;C;G;C;C;F;A;B;E;B;H;C;A;E;H;B;B;B;C;D;D;D;D;B;A;A;B;B;A;B;B;A;A;A;E;NULL;Não;Não;A;A;B;D;B;A;A;A;B;B;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;A;B;B;B;A
912293;35912293;NEMESIO CANDIDO GOMES;ITAQUAQUECETUBA;-23,4885;-46,3573;NULL;4,09;2,91;NULL;NULL;NULL;NULL;268,9;262,5;281,9;286,1;Urbana;Estadual;NULL;33,5;36,6;5,05;Nível 4;3,4;0;0;0;0;0;0;0;6,5;21,7;52,2;10,9;8,7;0;3;21,2;36,4;27,3;12,1;12;Feminino;De40a49;D;B;C;J;A;G;E;E;G;B;B;E;D;H;C;C;A;H;D;D;A;D;C;D;D;D;D;C;C;C;D;C;B;A;A;A;A;B;NULL;Não;Não;C;C;A;B;B;A;B;B;A;B;A;A;B;B;A;A;A;B;B;B;B;A;A;B;B;A;A;A;A;A;A;A;A;A
912300;35912300;JOSE OLYMPIO PEREIRA FILHO;ITAQUAQUECETUBA;-23,4952;-46,3407;NULL;3,39;2,87;NULL;NULL;NULL;NULL;255,2;251,4;287,9;286,5;Urbana;Estadual;NULL;34,9;34,3;5,01;Nível 4;3,1;0;0;0;0;0;0;0;6,6;13,3;48,9;15,6;15,6;0;3,8;7,4;48,1;22,2;18,5;16;Feminino;De50a54;I;B;A;I;A;D;F;F;G;A;A;A;E;H;C;A;A;H;C;C;B;B;D;C;D;D;B;A;A;B;C;C;A;A;B;B;B;B;NULL;Não;Não;D;D;A;C;C;D;D;D;A;C;A;A;B;B;A;A;A;B;B;B;B;A;A;A;A;A;A;B;B;A;A;B;B;A
912323;35912323;JOAQUIM GONCALVES FERREIRA DA SILVA;ITAQUAQUECETUBA;-23,43916;-46,30424;4,18;3,74;2,96;205;175;199,8;200;263;259,2;298,7;282,8;Urbana;Estadual;27,6;32,3;34,6;5,92;Nível 5;3,1;12,3;31,3;12,5;18,8;6,3;18,8;0;5,8;20;37,1;17,1;20;0;0;14,3;42,9;23,8;19;32;Feminino;De40a49;H;B;A;I;C;F;B;A;E;A;A;A;C;F;C;B;A;B;E;D;B;C;C;D;C;D;C;B;B;C;B;B;B;B;A;A;A;B;NULL;Não;Não;D;C;C;C;D;A;B;A;A;B;A;A;B;B;A;B;A;B;B;B;B;B;A;B;B;A;A;A;A;A;A;B;A;A
912335;35912335;FILOMENA HENARES MILANO;ITAQUAQUECETUBA;-23,4408;-46,3482;NULL;3,73;1,35;NULL;NULL;NULL;NULL;264,4;261,6;256,4;251,3;Urbana;Estadual;NULL;26,3;24,7;6,35;Nível 4;2,1;0;0;0;0;0;0;0;0;5,5;50;16,7;27,8;0;0;0;36,9;26,3;36,8;12;Feminino;55mais;H;B;C;J;A;G;E;E;G;B;B;B;C;H;C;A;D;F;D;D;B;C;C;D;D;D;D;C;C;C;B;B;B;A;A;A;A;B;NULL;Não;Não;C;C;D;A;A;A;B;B;A;B;A;A;B;B;A;A;A;B;B;B;B;B;A;B;B;A;A;A;A;A;A;A;A;A
912360;35912360;OSMAR TEIXEIRA SERRA REV PROFESSOR;MOGI DAS CRUZES;-23,5403;-46,1749;3,88;2,34;NULL;194,1;186,2;202,8;191,5;235,4;228,2;NULL;NULL;Urbana;Estadual;27,8;23,1;NULL;6,47;Nível 3;2,1;0;40;20;40;0;0;5,6;33,3;0;38,9;22,2;0;0;0;0;0;0;0;30;Feminino;De30a29;D;B;C;H;G;E;D;C;F;B;B;E;C;H;E;A;F;H;E;D;B;D;C;C;C;D;B;B;B;B;D;A;B;B;A;A;A;B;NULL;Não;Não;A;A;B;A;A;A;A;A;B;A;A;A;B;B;A;B;A;B;B;B;B;B;B;B;B;A;B;B;B;A;B;B;B;A
912384;35912384;MERCEDES VALENTINA GIANNOCARIO PROFESSORA;MAUA;-23,6494;-46,4494;4,99;2,44;1,91;205;191,1;212,7;213,9;239,4;226,9;261,7;266,3;Urbana;Estadual;28,6;31,1;29,1;5,1;Nível 4;2,9;13,7;22,7;18,2;22,7;4,5;18,2;0;14,2;16,7;40,5;11,9;16,7;0;8,4;20,8;58,3;8,3;4,2;16;Feminino;De50a54;C;E;C;I;A;G;E;D;G;A;A;A;D;F;E;A;D;B;D;D;B;C;D;D;D;D;A;A;A;B;C;C;C;B;A;A;A;B;NULL;Não;Não;A;A;A;A;A;A;B;B;A;C;A;A;B;B;A;A;A;B;B;B;B;A;A;B;B;A;A;A;A;A;A;A;A;A
912487;35912487;JOSE LEME LOPES DOUTOR;GUARULHOS;-23,36658;-46,40518;NULL;2,11;1,26;NULL;NULL;NULL;NULL;230,1;215,1;256,6;235,9;Urbana;Estadual;NULL;27,1;22,3;5,78;Nível 4;3,2;0;0;0;0;0;0;0;0;0;78,6;14,3;7,1;5,5;0;0;66,7;16,7;11,1;24;Masculino;De40a49;D;B;D;I;A;E;E;D;G;A;A;A;D;H;C;A;F;B;C;D;B;C;C;C;C;C;B;C;C;C;B;B;B;A;A;A;A;B;NULL;Não;Não;D;D;D;A;B;B;D;D;B;C;B;B;B;B;A;A;A;B;B;B;B;A;A;B;B;A;A;A;A;A;B;A;B;A
912578;35912578;PAULO AFONSO DE TOLEDO DUARTE PROFESSOR;EMBU DAS ARTES;-23,62884;-46,88031;4,91;2,65;NULL;243,4;192,3;215,9;209,8;238,5;239;NULL;NULL;Urbana;Estadual;21,7;19;NULL;4,67;Nível 3;2,6;50;12,5;12,5;0;25;0;0;33,4;0;58,3;8,3;0;0;0;0;0;0;0;36;Feminino;De50a54;H;B;A;I;D;G;D;D;G;B;B;E;D;H;E;A;E;H;C;C;B;C;C;C;C;C;B;D;B;B;D;C;B;B;A;A;A;B;NULL;Não;Não;A;A;B;A;B;A;A;B;A;A;A;A;B;B;A;A;A;B;B;B;B;B;B;B;B;A;A;A;A;A;A;A;A;A
912612;35912612;ANTONIO JOSE CAMPOS DE MENEZES PROFESSOR;SUZANO;-23,6452;-46,32;5,51;3,1;NULL;NULL;NULL;222,1;215;239,6;248,4;NULL;NULL;Urbana;Estadual;26,2;32,6;NULL;5,89;Nível 5;3,3;12,5;37,5;0;50;0;0;0;0;25;50;12,5;12,5;0;0;0;0;0;0;12;Masculino;De40a49;H;B;B;J;G;E;F;D;G;B;B;E;D;H;C;D;A;B;D;D;A;D;D;D;D;D;B;B;C;C;B;B;B;B;A;A;A;B;NULL;Não;Não;D;B;C;A;C;A;B;B;B;B;A;B;B;B;A;A;A;B;B;B;B;A;B;B;B;A;A;A;A;A;A;A;A;A
